country,year,record,crop_land,grazing_land,fishing_ground,built_up_land,forest_land
Guinea-Bissau,2006,Footprint of Consumption,509524.68,536110.79,4669.33,73398.87,1189253.2
Guinea-Bissau,2007,Footprint of Consumption,402366.31,587354.12,6020.46,73388.54,1221712.6
Guinea-Bissau,2008,Footprint of Consumption,519495.68,597948.49,15546.86,87335.96,1227339.57
Guinea-Bissau,2009,Footprint of Consumption,447133.44,601044.02,13274.12,94229.09,1252456.65
Guinea-Bissau,2010,Footprint of Consumption,722913.35,600305.85,3552.61,94559.51,1268775.28
Guinea-Bissau,2011,Footprint of Consumption,396423.22,598311.55,8571.17,93210.34,1286947.45
Guinea-Bissau,2012,Footprint of Consumption,582806.36,596364.66,12013.69,98830.77,1294167.31
Guinea-Bissau,2013,Footprint of Consumption,306074.86,603263.19,8996.35,112955.93,1314061.62
Guinea-Bissau,2014,Footprint of Consumption,311582.06,604854.06,3607.41,118771.92,1265058.67
Guyana,1961,Biocapacity per capita,0.53,1.77,7.42,0.04,91.55
Guyana,1962,Biocapacity per capita,0.54,1.71,7.17,0.04,88.76
Guyana,1963,Biocapacity per capita,0.42,1.65,6.93,0.03,86.06
Guyana,1964,Biocapacity per capita,0.54,1.61,6.73,0.05,83.76
Guyana,1965,Biocapacity per capita,0.5,1.56,6.56,0.04,81.97
Guyana,1966,Biocapacity per capita,0.56,1.54,6.44,0.05,80.63
Guyana,1967,Biocapacity per capita,0.49,1.51,6.33,0.04,79.48
Guyana,1968,Biocapacity per capita,0.43,1.49,6.24,0.04,78.33
Guyana,1969,Biocapacity per capita,0.49,1.46,6.13,0.04,77.34
Guyana,1970,Biocapacity per capita,0.47,1.45,6.07,0.04,76.39
Guyana,1971,Biocapacity per capita,0.5,1.43,5.99,0.04,75.49
Guyana,1972,Biocapacity per capita,0.43,1.42,5.94,0.04,74.63
Guyana,1973,Biocapacity per capita,0.42,1.39,5.83,0.04,73.83
Guyana,1974,Biocapacity per capita,0.53,1.38,5.78,0.05,72.8
Guyana,1975,Biocapacity per capita,0.51,1.36,5.69,0.05,71.85
Guyana,1976,Biocapacity per capita,0.42,1.4,5.6,0.04,69.02
Guyana,1977,Biocapacity per capita,0.54,1.46,5.54,0.04,66.27
Guyana,1978,Biocapacity per capita,0.54,1.52,5.47,0.04,63.52
Guyana,1979,Biocapacity per capita,0.46,1.58,5.42,0.03,61.15
Guyana,1980,Biocapacity per capita,0.48,1.57,5.39,0.04,60.47
Guyana,1981,Biocapacity per capita,0.48,1.57,5.39,0.04,60.4
Guyana,1982,Biocapacity per capita,0.51,1.57,5.38,0.04,60.64
Guyana,1983,Biocapacity per capita,0.43,1.59,5.4,0.03,61.05
Guyana,1984,Biocapacity per capita,0.49,1.59,5.41,0.04,61.57
Guyana,1985,Biocapacity per capita,0.48,1.6,5.44,0.03,62.14
Guyana,1986,Biocapacity per capita,0.51,1.61,5.47,0.04,62.74
Guyana,1987,Biocapacity per capita,0.48,1.63,5.54,0.03,63.62
Guyana,1988,Biocapacity per capita,0.43,1.65,5.61,0.03,64.51
Guyana,1989,Biocapacity per capita,0.43,1.67,5.67,0.03,65.25
Guyana,1990,Biocapacity per capita,0.38,1.68,5.73,0.02,65.52
Guyana,1991,Biocapacity per capita,0.48,1.69,5.74,0.03,65.82
Guyana,1992,Biocapacity per capita,0.52,1.7,5.79,0.03,66.66
Guyana,1993,Biocapacity per capita,0.58,1.7,5.77,0.04,66.59
Guyana,1994,Biocapacity per capita,0.63,1.69,5.74,0.04,66.34
Guyana,1995,Biocapacity per capita,0.77,1.67,5.69,0.05,65.98
Guyana,1996,Biocapacity per capita,0.82,1.66,5.66,0.06,65.79
Guyana,1997,Biocapacity per capita,0.85,1.65,5.63,0.06,65.39
Guyana,1998,Biocapacity per capita,0.76,1.65,5.6,0.05,65.05
Guyana,1999,Biocapacity per capita,0.82,1.64,5.58,0.06,64.7
Guyana,2000,Biocapacity per capita,0.72,1.64,5.57,0.05,64.49
Guyana,2001,Biocapacity per capita,0.78,1.64,5.57,0.06,64.34
Guyana,2002,Biocapacity per capita,0.74,1.64,5.58,0.06,64.42
Guyana,2003,Biocapacity per capita,0.79,1.63,5.55,0.06,64.2
Guyana,2004,Biocapacity per capita,0.8,1.63,5.55,0.06,64.14
Guyana,2005,Biocapacity per capita,0.65,1.62,5.52,0.05,64.01
Guyana,2006,Biocapacity per capita,0.71,1.62,5.5,0.06,64.01
Guyana,2007,Biocapacity per capita,0.67,1.61,5.48,0.05,63.7
Guyana,2008,Biocapacity per capita,0.7,1.61,5.47,0.06,63.37
Guyana,2009,Biocapacity per capita,0.74,1.61,5.48,0.06,62.86
Guyana,2010,Biocapacity per capita,0.75,1.6,5.45,0.06,62.69
Guyana,2011,Biocapacity per capita,0.78,1.59,5.4,0.06,62.35
Guyana,2012,Biocapacity per capita,0.76,1.58,5.38,0.06,61.89
Guyana,2013,Biocapacity per capita,0.92,1.58,5.38,0.08,61.47
Guyana,2014,Biocapacity per capita,0.78,1.58,5.37,0.07,60.98
Guyana,1961,Biocapacity,312421.14,1032114.95,4318968.87,26541.13,53286760.13
Guyana,1962,Biocapacity,329887.49,1029699.35,4308860.61,28916.92,53310912.98
Guyana,1963,Biocapacity,262269.68,1026217.89,4294292.16,23691.33,53263590.24
Guyana,1964,Biocapacity,348669.48,1024011.44,4285059.07,32355.65,53257780.88
Guyana,1965,Biocapacity,329338.66,1020357.76,4269769.96,31263.66,53315213.52
Guyana,1966,Biocapacity,373170.89,1020011.34,4268320.35,35581.48,53409554.84
Guyana,1967,Biocapacity,332818.66,1017040.31,4255887.82,32196.42,53412228.63
Guyana,1968,Biocapacity,298763.06,1015033.03,4247488.21,29090.15,53273182.53
Guyana,1969,Biocapacity,338172.31,1007958.8,4217885.51,33294.85,53186797.45
Guyana,1970,Biocapacity,332235.09,1010049.43,4226633.94,32641.56,53140041.44
Guyana,1971,Biocapacity,353654.13,1008482.37,4220076.43,35158.06,53136981.93
Guyana,1972,Biocapacity,309662.16,1011944.55,4234564.18,30901.88,53151176.73
Guyana,1973,Biocapacity,306100.76,1005747.88,4208633.74,30756.87,53231947.54
Guyana,1974,Biocapacity,388285.78,1009181.15,4223000.51,39518.53,53161921.65
Guyana,1975,Biocapacity,380352.09,1008652.16,4215502.93,39030.94,53186318.1
Guyana,1976,Biocapacity,316852.96,1058800.92,4210158.76,30646.12,51839301.34
Guyana,1977,Biocapacity,412795.4,1119398.33,4229566.31,37843.79,50527853.51
Guyana,1978,Biocapacity,419412.7,1176871.87,4235889.8,36567.56,49119527.1
Guyana,1979,Biocapacity,363519.7,1239848.04,4243088.49,30163.61,47801459.2
Guyana,1980,Biocapacity,379452.66,1239776.59,4242843.99,31684.52,47566659.51
Guyana,1981,Biocapacity,383492.85,1242155.61,4250985.6,32067.2,47585485.49
Guyana,1982,Biocapacity,402104.88,1235408.77,4227896.15,33527.01,47635038.37
Guyana,1983,Biocapacity,342956.04,1242434.8,4217372.45,28409.57,47644812.97
Guyana,1984,Biocapacity,386018.58,1234400.34,4190099.94,31496.4,47615550.65
Guyana,1985,Biocapacity,368813.99,1227934.95,4168153.54,29771.21,47543691.46
Guyana,1986,Biocapacity,390141.73,1219443.15,4139328.65,30979.67,47412596.96
Guyana,1987,Biocapacity,358776.49,1218060.69,4134635.96,28095.06,47409928.35
Guyana,1988,Biocapacity,319654.93,1215675.88,4126540.87,24686.31,47412114.03
Guyana,1989,Biocapacity,318597.22,1214331.21,4121976.46,24218.65,47391608.77
Guyana,1990,Biocapacity,275162.43,1216635.78,4129799.17,20745.38,47197011.22
Guyana,1991,Biocapacity,347370.12,1214804.09,4123581.63,25984.73,47229086.65
Guyana,1992,Biocapacity,379304.13,1225997.83,4161578.1,28378.19,47840723.9
Guyana,1993,Biocapacity,418568.92,1225315.21,4159260.98,31415.75,47942014.96
Guyana,1994,Biocapacity,460221.06,1223063.44,4151617.48,34701.3,47982431.56
Guyana,1995,Biocapacity,561026.54,1219510.73,4139558.03,42504.77,47949596.46
Guyana,1996,Biocapacity,599235.21,1217961.43,4134299.01,45618.08,48042410.53
Guyana,1997,Biocapacity,627399.1,1217614.99,4133123.05,48001.63,47989355.57
Guyana,1998,Biocapacity,563922.78,1217817.18,4133809.37,43348.65,47965742.35
Guyana,1999,Biocapacity,611335.4,1218218.74,4135172.45,47082.99,47895865.8
Guyana,2000,Biocapacity,539241.13,1219661.87,4140071.07,43996.66,47871707.39
Guyana,2001,Biocapacity,582467.58,1221581.37,4146586.7,47584.06,47815957.43
Guyana,2002,Biocapacity,554063.45,1221585.97,4146602.32,45260.14,47872227.53
Guyana,2003,Biocapacity,591266.65,1215940.86,4127440.31,48262.2,47674557.09
Guyana,2004,Biocapacity,596082.39,1213795.24,4120157.12,48630.72,47607074.6
Guyana,2005,Biocapacity,486286.11,1208009.76,4100518.67,42348.78,47531176.66
Guyana,2006,Biocapacity,532895.73,1205615.78,4092392.44,46483.37,47609298.22
Guyana,2007,Biocapacity,504586.24,1204229.84,4087687.93,44128.43,47502682.79
Guyana,2008,Biocapacity,528293.96,1207600.21,4099128.45,46354.13,47414180.58
Guyana,2009,Biocapacity,560863.16,1213112.29,4117838.88,49386.37,47194717.36
Guyana,2010,Biocapacity,568597.97,1209647.11,4106076.54,50241.72,47234708.24
Guyana,2011,Biocapacity,591530.02,1203020.17,4083581.79,52442.83,47130734.67
Guyana,2012,Biocapacity,578301.14,1202297.31,4081128.07,51441.43,46943232.26
Guyana,2013,Biocapacity,701940.09,1206668.28,4095965.07,62376.89,46781568.26
Guyana,2014,Biocapacity,601203.89,1209846.86,4106754.58,53625.91,46585842.02
Guyana,1961,Footprint of Consumption per capita,0.38,0.23,0,0.04,1.47
Guyana,1962,Footprint of Consumption per capita,0.4,0.32,0,0.04,1.39
Guyana,1963,Footprint of Consumption per capita,0.32,0.35,0,0.03,1.32
Guyana,1964,Footprint of Consumption per capita,0.46,0.4,0.01,0.05,1.34
Guyana,1965,Footprint of Consumption per capita,0.37,0.5,0.01,0.04,1.59
Guyana,1966,Footprint of Consumption per capita,0.4,0.54,0.01,0.05,1.65
Guyana,1967,Footprint of Consumption per capita,0.34,0.49,0.01,0.04,1.71
Guyana,1968,Footprint of Consumption per capita,0.3,0.5,0.02,0.04,1.79
Guyana,1969,Footprint of Consumption per capita,0.39,0.44,0.02,0.04,1.75
Guyana,1970,Footprint of Consumption per capita,0.4,0.4,0.02,0.04,1.92
Guyana,1971,Footprint of Consumption per capita,0.38,0.39,0.01,0.04,1.91
Guyana,1972,Footprint of Consumption per capita,0.34,0.44,0.02,0.04,1.86
Guyana,1973,Footprint of Consumption per capita,0.4,0.46,0.02,0.04,1.98
Guyana,1974,Footprint of Consumption per capita,0.49,0.41,0.03,0.05,1.83
Guyana,1975,Footprint of Consumption per capita,0.45,0.41,0.02,0.05,1.79
Guyana,1976,Footprint of Consumption per capita,0.32,0.42,0.02,0.04,1.56
Guyana,1977,Footprint of Consumption per capita,0.49,0.36,0.04,0.04,1.55
Guyana,1978,Footprint of Consumption per capita,0.44,0.3,0.04,0.04,1.51
Guyana,1979,Footprint of Consumption per capita,0.41,0.18,0.05,0.03,1.28
Guyana,1980,Footprint of Consumption per capita,0.42,0.19,0.04,0.04,1.45
Guyana,1981,Footprint of Consumption per capita,0.42,0.18,0.05,0.04,1.45
Guyana,1982,Footprint of Consumption per capita,0.44,0.15,0.05,0.04,1.26
Guyana,1983,Footprint of Consumption per capita,0.36,0.13,0.05,0.03,1.18
Guyana,1984,Footprint of Consumption per capita,0.4,0.06,0.06,0.04,1.24
Guyana,1985,Footprint of Consumption per capita,0.4,0.04,0.06,0.03,1.28
Guyana,1986,Footprint of Consumption per capita,0.45,0.04,0.06,0.04,1.1
Guyana,1987,Footprint of Consumption per capita,0.43,0.05,0.06,0.03,1.22
Guyana,1988,Footprint of Consumption per capita,0.43,0.08,0.05,0.03,1.29
Guyana,1989,Footprint of Consumption per capita,0.42,0.09,0.05,0.03,1.18
Guyana,1990,Footprint of Consumption per capita,0.37,0.12,0.06,0.02,1.1
Guyana,1991,Footprint of Consumption per capita,0.48,0.11,0.06,0.03,1.07
Guyana,1992,Footprint of Consumption per capita,0.44,0.16,0.06,0.03,1.14
Guyana,1993,Footprint of Consumption per capita,0.47,0.16,0.07,0.04,1.28
Guyana,1994,Footprint of Consumption per capita,0.43,0.13,0.07,0.04,1.58
Guyana,1995,Footprint of Consumption per capita,0.58,0.08,0.07,0.05,1.69
Guyana,1996,Footprint of Consumption per capita,0.51,0.07,0.07,0.06,1.73
Guyana,1997,Footprint of Consumption per capita,0.55,0.07,0.09,0.06,1.87
Guyana,1998,Footprint of Consumption per capita,0.54,0.07,0.06,0.05,1.76
Guyana,1999,Footprint of Consumption per capita,0.58,0.09,0.11,0.06,1.81
Guyana,2000,Footprint of Consumption per capita,0.55,0.1,0.06,0.05,1.47
Guyana,2001,Footprint of Consumption per capita,0.58,0.06,0.06,0.06,1.38
Guyana,2002,Footprint of Consumption per capita,0.6,0.08,0.06,0.06,1.68
Guyana,2003,Footprint of Consumption per capita,0.65,0.12,0.08,0.06,1.57
Guyana,2004,Footprint of Consumption per capita,0.53,0.14,0.07,0.06,1.62
Guyana,2005,Footprint of Consumption per capita,0.47,0.17,0.06,0.05,1.6
Guyana,2006,Footprint of Consumption per capita,0.57,0.13,0.05,0.06,1.46
Guyana,2007,Footprint of Consumption per capita,0.54,0.17,0.03,0.05,1.77
Guyana,2008,Footprint of Consumption per capita,0.56,0.13,0.01,0.06,1.85
Guyana,2009,Footprint of Consumption per capita,0.59,0.13,0.04,0.06,1.86
Guyana,2010,Footprint of Consumption per capita,0.69,0.12,0.04,0.06,1.69
Guyana,2011,Footprint of Consumption per capita,0.76,0.12,0.04,0.06,2.05
Guyana,2012,Footprint of Consumption per capita,0.77,0.16,0.05,0.06,2.23
Guyana,2013,Footprint of Consumption per capita,0.77,0.08,0.04,0.08,2.24
Guyana,2014,Footprint of Consumption per capita,0.63,0.11,0.03,0.07,2.01
Guyana,1961,Footprint of Consumption,224059.17,136026.84,4122.9,26541.13,856295.53
Guyana,1962,Footprint of Consumption,245261.11,192283.01,4464.05,28916.92,838536.29
Guyana,1963,Footprint of Consumption,202161.92,217372.06,6063.86,23691.33,822318.03
Guyana,1964,Footprint of Consumption,295697.08,258758.75,7324.98,32355.65,853047.74
Guyana,1965,Footprint of Consumption,242870.67,329607.9,9302.11,31263.66,1034747.59
Guyana,1966,Footprint of Consumption,268837.51,358206.51,9205.05,35581.48,1093051.37
Guyana,1967,Footprint of Consumption,233650.11,330397.42,11556.3,32196.42,1154866.48
Guyana,1968,Footprint of Consumption,210605.33,342735.73,14908.97,29090.15,1217752.44
Guyana,1969,Footprint of Consumption,274776.55,303884.54,14616.23,33294.85,1208227.48
Guyana,1970,Footprint of Consumption,284541.81,284690.8,15120.55,32641.56,1335736.97
Guyana,1971,Footprint of Consumption,270564.75,279297.04,12296.29,35158.06,1344447.02
Guyana,1972,Footprint of Consumption,242144.43,313783.15,15322.38,30901.88,1328047.71
Guyana,1973,Footprint of Consumption,293918.98,332619.84,17150,30756.87,1432018.94
Guyana,1974,Footprint of Consumption,362839.21,300348.5,23304.45,39518.53,1338114.37
Guyana,1975,Footprint of Consumption,336276.19,309039.35,19488.21,39030.94,1331683.74
Guyana,1976,Footprint of Consumption,246395.03,322427.32,19716.21,30646.12,1174618.91
Guyana,1977,Footprint of Consumption,378061.26,276831.71,34565.79,37843.79,1189212.89
Guyana,1978,Footprint of Consumption,340697.14,238239.11,38166.49,36567.56,1175133.65
Guyana,1979,Footprint of Consumption,322223.14,141056.04,40269.17,30163.61,1005589.17
Guyana,1980,Footprint of Consumption,335923.3,157248.93,37741.27,31684.52,1143110.06
Guyana,1981,Footprint of Consumption,334814.42,143583.21,44241.72,32067.2,1148318.2
Guyana,1982,Footprint of Consumption,349894.51,120704.65,41242.66,33527.01,995353.98
Guyana,1983,Footprint of Consumption,284847.45,103870.85,46404.61,28409.57,921546.73
Guyana,1984,Footprint of Consumption,315859.8,51417.99,50220.36,31496.4,961514.52
Guyana,1985,Footprint of Consumption,311548.51,32151.8,50338.87,29771.21,981642.45
Guyana,1986,Footprint of Consumption,347277.87,30374.3,48747.87,30979.67,832715.9
Guyana,1987,Footprint of Consumption,320626.32,44062.68,47002.97,28095.06,915179.4
Guyana,1988,Footprint of Consumption,320813.74,61750.27,43937.27,24686.31,953252.95
Guyana,1989,Footprint of Consumption,312227.17,72471.46,40803.31,24218.65,860096.72
Guyana,1990,Footprint of Consumption,271392.26,88929.26,44546.7,20745.38,795794.93
Guyana,1991,Footprint of Consumption,349976.05,84237.52,45331.5,25984.73,769254.39
Guyana,1992,Footprint of Consumption,316212.57,118598.25,49467.64,28378.19,821717.7
Guyana,1993,Footprint of Consumption,343193.69,119058.51,53400.71,31415.75,928635
Guyana,1994,Footprint of Consumption,315641.86,100260.2,53183.06,34701.3,1145937.64
Guyana,1995,Footprint of Consumption,423758.64,58662.94,54474.52,42504.77,1230794.54
Guyana,1996,Footprint of Consumption,379677.14,56092.25,53864.69,45618.08,1264271.45
Guyana,1997,Footprint of Consumption,405978.75,53278.2,67329.08,48001.63,1375405.79
Guyana,1998,Footprint of Consumption,398473.43,58774.54,46100.51,43348.65,1300489.85
Guyana,1999,Footprint of Consumption,435777.73,70546.58,84452.17,47082.99,1340557.58
Guyana,2000,Footprint of Consumption,411270.46,80646.53,51515.79,43996.66,1094288.06
Guyana,2001,Footprint of Consumption,433415.52,47183.6,47221.89,47584.06,1026790.84
Guyana,2002,Footprint of Consumption,450812.24,65356.67,49829.04,45260.14,1249791.74
Guyana,2003,Footprint of Consumption,483899.37,89841.58,60136.07,48262.2,1172592.24
Guyana,2004,Footprint of Consumption,396663.76,108558.12,52181.94,48630.72,1209513.42
Guyana,2005,Footprint of Consumption,352515.53,129822.71,45770.18,42348.78,1194751.18
Guyana,2006,Footprint of Consumption,429268.81,97229.34,42597.59,46483.37,1089687.69
Guyana,2007,Footprint of Consumption,403281.1,131225.69,25417.8,44128.43,1319802.67
Guyana,2008,Footprint of Consumption,420839.48,98912.36,10005.87,46354.13,1387832.64
Guyana,2009,Footprint of Consumption,447570.3,104451.7,30103.54,49386.37,1400567.11
Guyana,2010,Footprint of Consumption,520398.53,91848.41,36873.32,50241.72,1273809.26
Guyana,2011,Footprint of Consumption,578690.26,91009.34,34443.55,52442.83,1556976.71
Guyana,2012,Footprint of Consumption,590305.61,123917.34,39162.72,51441.43,1698644.56
Guyana,2013,Footprint of Consumption,590762.17,62714.36,34299.6,62376.89,1705960.03
Guyana,2014,Footprint of Consumption,488290.67,84447.61,29778.86,53625.91,1537764.19
Haiti,1961,Biocapacity per capita,0.3,0.09,0.03,0.01,0.02
Haiti,1962,Biocapacity per capita,0.29,0.08,0.03,0.01,0.02
Haiti,1963,Biocapacity per capita,0.3,0.08,0.03,0.02,0.02
Haiti,1964,Biocapacity per capita,0.3,0.08,0.03,0.02,0.02
Haiti,1965,Biocapacity per capita,0.3,0.08,0.02,0.02,0.02
Haiti,1966,Biocapacity per capita,0.32,0.08,0.02,0.02,0.02
Haiti,1967,Biocapacity per capita,0.32,0.07,0.02,0.02,0.02
Haiti,1968,Biocapacity per capita,0.31,0.07,0.02,0.02,0.02
Haiti,1969,Biocapacity per capita,0.31,0.07,0.02,0.02,0.02
Haiti,1970,Biocapacity per capita,0.32,0.07,0.02,0.02,0.02
Haiti,1971,Biocapacity per capita,0.33,0.07,0.02,0.02,0.02
Haiti,1972,Biocapacity per capita,0.33,0.07,0.02,0.02,0.02
Haiti,1973,Biocapacity per capita,0.32,0.07,0.02,0.02,0.02
Haiti,1974,Biocapacity per capita,0.28,0.06,0.02,0.02,0.01
Haiti,1975,Biocapacity per capita,0.28,0.06,0.02,0.02,0.01
Haiti,1976,Biocapacity per capita,0.29,0.06,0.02,0.02,0.01
Haiti,1977,Biocapacity per capita,0.25,0.06,0.02,0.02,0.01
Haiti,1978,Biocapacity per capita,0.27,0.06,0.02,0.02,0.01
Haiti,1979,Biocapacity per capita,0.28,0.06,0.02,0.02,0.01
Haiti,1980,Biocapacity per capita,0.27,0.06,0.02,0.02,0.01
Haiti,1981,Biocapacity per capita,0.25,0.06,0.02,0.02,0.01
Haiti,1982,Biocapacity per capita,0.27,0.05,0.02,0.02,0.01
Haiti,1983,Biocapacity per capita,0.27,0.05,0.02,0.02,0.01
Haiti,1984,Biocapacity per capita,0.28,0.05,0.02,0.03,0.01
Haiti,1985,Biocapacity per capita,0.28,0.05,0.01,0.03,0.01
Haiti,1986,Biocapacity per capita,0.28,0.05,0.01,0.03,0.01
Haiti,1987,Biocapacity per capita,0.27,0.05,0.01,0.03,0.01
Haiti,1988,Biocapacity per capita,0.25,0.04,0.01,0.03,0.01
Haiti,1989,Biocapacity per capita,0.25,0.04,0.01,0.03,0.01
Haiti,1990,Biocapacity per capita,0.23,0.04,0.01,0.02,0.01
Haiti,1991,Biocapacity per capita,0.22,0.04,0.01,0.02,0.01
Haiti,1992,Biocapacity per capita,0.22,0.04,0.01,0.03,0.01
Haiti,1993,Biocapacity per capita,0.21,0.04,0.01,0.02,0.01
Haiti,1994,Biocapacity per capita,0.19,0.04,0.01,0.02,0.01
Haiti,1995,Biocapacity per capita,0.18,0.04,0.01,0.02,0.01
Haiti,1996,Biocapacity per capita,0.18,0.04,0.01,0.02,0.01
Haiti,1997,Biocapacity per capita,0.2,0.04,0.01,0.02,0.01
Haiti,1998,Biocapacity per capita,0.18,0.04,0.01,0.02,0.01
Haiti,1999,Biocapacity per capita,0.18,0.03,0.01,0.02,0.01
Haiti,2000,Biocapacity per capita,0.17,0.03,0.01,0.02,0.01
Haiti,2001,Biocapacity per capita,0.16,0.03,0.01,0.02,0.01
Haiti,2002,Biocapacity per capita,0.16,0.03,0.01,0.02,0.01
Haiti,2003,Biocapacity per capita,0.16,0.03,0.01,0.02,0.01
Haiti,2004,Biocapacity per capita,0.16,0.03,0.01,0.02,0.01
Haiti,2005,Biocapacity per capita,0.17,0.03,0.01,0.02,0
Haiti,2006,Biocapacity per capita,0.16,0.03,0.01,0.02,0
Haiti,2007,Biocapacity per capita,0.2,0.03,0.01,0.02,0
Haiti,2008,Biocapacity per capita,0.18,0.03,0.01,0.02,0
Haiti,2009,Biocapacity per capita,0.21,0.03,0.01,0.03,0
Haiti,2010,Biocapacity per capita,0.22,0.03,0.01,0.03,0
Haiti,2011,Biocapacity per capita,0.23,0.03,0.01,0.03,0
Haiti,2012,Biocapacity per capita,0.21,0.03,0.01,0.03,0
Haiti,2013,Biocapacity per capita,0.24,0.03,0.01,0.03,0
Haiti,2014,Biocapacity per capita,0.23,0.03,0.01,0.03,0
Haiti,1961,Biocapacity,1201917.14,356792.88,129595.3,78857.26,101155.09
Haiti,1962,Biocapacity,1184786.52,355957.83,129291.99,78954.88,101200.94
Haiti,1963,Biocapacity,1265086.27,354754.32,128854.85,85638.99,101111.11
Haiti,1964,Biocapacity,1286986.83,353991.57,128577.8,88503.4,101100.08
Haiti,1965,Biocapacity,1299529.33,352728.53,128119.04,90783.24,101209.1
Haiti,1966,Biocapacity,1401103.14,352608.77,128075.54,99436.46,101388.19
Haiti,1967,Biocapacity,1455429.06,351581.72,127702.49,104936.44,101393.27
Haiti,1968,Biocapacity,1415328.16,350887.82,127450.45,103645.72,101129.32
Haiti,1969,Biocapacity,1462737.22,348442.32,126562.19,108740.86,100965.33
Haiti,1970,Biocapacity,1547443.32,349165.03,126824.69,116702.9,100876.57
Haiti,1971,Biocapacity,1599774.04,348623.31,126627.93,122307.61,100870.76
Haiti,1972,Biocapacity,1634462.33,349820.16,127062.65,141911.43,100897.71
Haiti,1973,Biocapacity,1608263.53,347678.02,126284.58,142175.98,101051.04
Haiti,1974,Biocapacity,1416584.58,348864.87,126715.67,127434.53,100918.11
Haiti,1975,Biocapacity,1448587.24,348682.01,126649.25,132699.01,100964.42
Haiti,1976,Biocapacity,1526977.04,348239.97,126488.69,142280.48,100960.51
Haiti,1977,Biocapacity,1356859.22,349845.25,127071.76,128920.37,100969.04
Haiti,1978,Biocapacity,1512417.4,350368.29,127261.75,145297.04,100809.21
Haiti,1979,Biocapacity,1612224.56,350963.73,127478.02,158173.21,100837.05
Haiti,1980,Biocapacity,1586925.01,350943.5,127470.68,158396.75,100341.74
Haiti,1981,Biocapacity,1508696.97,351616.93,127715.28,154025.62,100381.45
Haiti,1982,Biocapacity,1632879.76,349707.1,127021.59,170616.63,100485.98
Haiti,1983,Biocapacity,1681302.28,348836.64,126705.42,179847.37,100506.6
Haiti,1984,Biocapacity,1783561.39,346580.82,125886.05,195282.14,100444.88
Haiti,1985,Biocapacity,1823288.79,344765.54,125226.7,204233.2,100293.29
Haiti,1986,Biocapacity,1831852.03,342381.31,124360.69,209800.35,100016.75
Haiti,1987,Biocapacity,1834701.74,341993.16,124219.71,214730.16,100011.12
Haiti,1988,Biocapacity,1745783.75,340640.93,123976.5,208697.34,100015.73
Haiti,1989,Biocapacity,1762310.6,339582.25,123839.37,215093.21,99972.47
Haiti,1990,Biocapacity,1698503.19,339543.53,124074.39,211579.44,98850.81
Haiti,1991,Biocapacity,1627417.35,338350.18,123887.59,206826.99,98343.5
Haiti,1992,Biocapacity,1679291.8,340779.44,125029.15,221680.51,99034.9
Haiti,1993,Biocapacity,1618945.17,340589.7,124959.53,217872.54,98660.89
Haiti,1994,Biocapacity,1517636.09,339963.79,124729.89,204364.88,98159.61
Haiti,1995,Biocapacity,1418434.76,335552.28,124367.58,194613.12,97508.12
Haiti,1996,Biocapacity,1496027.76,335125.98,124209.58,209083.48,97111.15
Haiti,1997,Biocapacity,1622768.41,335030.66,124174.25,211718.54,96418.57
Haiti,1998,Biocapacity,1503451.3,335086.29,124194.87,199694.67,95785.81
Haiti,1999,Biocapacity,1553118.34,335196.78,124235.83,209936.3,95061.54
Haiti,2000,Biocapacity,1519844.08,335593.87,124383,208978.56,94428.89
Haiti,2001,Biocapacity,1425286.63,336122.02,124578.75,202640.72,93649.21
Haiti,2002,Biocapacity,1430242.96,336123.29,124579.22,206671.32,93088.59
Haiti,2003,Biocapacity,1453322.11,334570.02,124003.52,213377.24,92035.84
Haiti,2004,Biocapacity,1538357.76,333979.64,123784.71,229451.28,91237.81
Haiti,2005,Biocapacity,1606672.03,332387.75,123194.7,243429.87,90425.35
Haiti,2006,Biocapacity,1594861.94,331729.04,122950.56,245450.6,89912.05
Haiti,2007,Biocapacity,1940193.81,331347.69,122809.21,269074.24,89049.84
Haiti,2008,Biocapacity,1773591.47,332275.06,123152.93,259538.79,88223.89
Haiti,2009,Biocapacity,2083345.06,333791.73,123715.06,303271.81,87158.14
Haiti,2010,Biocapacity,2247826.8,332838.27,123361.68,314358.57,86573.63
Haiti,2011,Biocapacity,2371426.52,331014.85,122685.85,346506.11,85750.57
Haiti,2012,Biocapacity,2241209.15,330815.95,122612.13,347693.82,84778.69
Haiti,2013,Biocapacity,2549986.63,332018.64,123057.89,380276.68,83857.4
Haiti,2014,Biocapacity,2503661.43,332893.23,123382.05,378407.09,82879.11
Haiti,1961,Footprint of Consumption per capita,0.3,0.09,0,0.01,0.21
Haiti,1962,Footprint of Consumption per capita,0.28,0.08,0,0.01,0.21
Haiti,1963,Footprint of Consumption per capita,0.3,0.08,0,0.02,0.2
Haiti,1964,Footprint of Consumption per capita,0.31,0.08,0,0.02,0.2
Haiti,1965,Footprint of Consumption per capita,0.3,0.08,0,0.02,0.2
Haiti,1966,Footprint of Consumption per capita,0.31,0.08,0,0.02,0.2
Haiti,1967,Footprint of Consumption per capita,0.32,0.07,0,0.02,0.19
Haiti,1968,Footprint of Consumption per capita,0.31,0.07,0,0.02,0.19
